lot_id,die_id,start_time,test_txt,pin,test_result,hard_bin,soft_bin
LOT_FAIL_10,DIE_F10_0006,2025-01-01 06:00:00,VTH,0,0.48401643918213494,10,10
LOT_FAIL_10,DIE_F10_0006,2025-01-01 06:00:00,IBIAS,0,0.2858888203712161,10,10
LOT_FAIL_10,DIE_F10_0006,2025-01-01 06:00:00,TREAD,0,7.680561075878329,10,10
LOT_FAIL_10,DIE_F10_0007,2025-01-01 07:00:00,VREAD,0,0.7862428874386659,10,10
LOT_FAIL_10,DIE_F10_0007,2025-01-01 07:00:00,IWRITE,0,2.7989882622468794,10,10
LOT_FAIL_10,DIE_F10_0007,2025-01-01 07:00:00,TPROG,0,14.134168884306757,10,10
LOT_FAIL_10,DIE_F10_0007,2025-01-01 07:00:00,VERASE,0,1.296827835459148,10,10
LOT_FAIL_10,DIE_F10_0007,2025-01-01 07:00:00,ICELL,0,0.8317130228384195,10,10
LOT_FAIL_10,DIE_F10_0007,2025-01-01 07:00:00,VTH,0,0.48325574850071124,10,10
LOT_FAIL_10,DIE_F10_0007,2025-01-01 07:00:00,IBIAS,0,0.30488259195315015,10,10
LOT_FAIL_10,DIE_F10_0007,2025-01-01 07:00:00,TREAD,0,8.293111165679639,10,10
LOT_FAIL_10,DIE_F10_0008,2025-01-01 08:00:00,VREAD,0,0.8355613289896427,10,10
LOT_FAIL_10,DIE_F10_0008,2025-01-01 08:00:00,IWRITE,0,2.658669447039985,10,10
LOT_FAIL_10,DIE_F10_0008,2025-01-01 08:00:00,TPROG,0,14.651274927751562,10,10
LOT_FAIL_10,DIE_F10_0008,2025-01-01 08:00:00,VERASE,0,1.1537648207335431,10,10
LOT_FAIL_10,DIE_F10_0008,2025-01-01 08:00:00,ICELL,0,1.0857975881257154,10,10
LOT_FAIL_10,DIE_F10_0008,2025-01-01 08:00:00,VTH,0,0.49043478375591926,10,10
LOT_FAIL_10,DIE_F10_0008,2025-01-01 08:00:00,IBIAS,0,0.26172941029986235,10,10
LOT_FAIL_10,DIE_F10_0008,2025-01-01 08:00:00,TREAD,0,7.43335639299826,10,10
LOT_FAIL_10,DIE_F10_0009,2025-01-01 09:00:00,VREAD,0,0.7540273856999195,10,10
LOT_FAIL_10,DIE_F10_0009,2025-01-01 09:00:00,IWRITE,0,2.599432148810753,10,10
LOT_FAIL_10,DIE_F10_0009,2025-01-01 09:00:00,TPROG,0,15.142425736070566,10,10
LOT_FAIL_10,DIE_F10_0009,2025-01-01 09:00:00,VERASE,0,1.2690485354067769,10,10
LOT_FAIL_10,DIE_F10_0009,2025-01-01 09:00:00,ICELL,0,0.9572747353663466,10,10
LOT_FAIL_10,DIE_F10_0009,2025-01-01 09:00:00,VTH,0,0.5079269845538357,10,10
LOT_FAIL_10,DIE_F10_0009,2025-01-01 09:00:00,IBIAS,0,0.3187677118190201,10,10
LOT_FAIL_10,DIE_F10_0009,2025-01-01 09:00:00,TREAD,0,7.845326730139881,10,10
LOT_FAIL_10,DIE_F10_0010,2025-01-01 10:00:00,VREAD,0,0.8228387618778706,10,10
LOT_FAIL_10,DIE_F10_0010,2025-01-01 10:00:00,IWRITE,0,2.3676148117866695,10,10
LOT_FAIL_10,DIE_F10_0010,2025-01-01 10:00:00,TPROG,0,14.636946153434929,10,10
LOT_FAIL_10,DIE_F10_0010,2025-01-01 10:00:00,VERASE,0,1.161826210600167,10,10
LOT_FAIL_10,DIE_F10_0010,2025-01-01 10:00:00,ICELL,0,0.880416035441096,10,10
LOT_FAIL_10,DIE_F10_0010,2025-01-01 10:00:00,VTH,0,0.5243486240392791,10,10
LOT_FAIL_10,DIE_F10_0010,2025-01-01 10:00:00,IBIAS,0,0.2859179297939183,10,10
LOT_FAIL_10,DIE_F10_0010,2025-01-01 10:00:00,TREAD,0,8.006247059363844,10,10
LOT_FAIL_10,DIE_F10_0011,2025-01-01 11:00:00,VREAD,0,0.8240373329452955,10,10
LOT_FAIL_10,DIE_F10_0011,2025-01-01 11:00:00,IWRITE,0,2.589306235205989,10,10
LOT_FAIL_10,DIE_F10_0011,2025-01-01 11:00:00,TPROG,0,15.665385108972787,10,10
LOT_FAIL_10,DIE_F10_0011,2025-01-01 11:00:00,VERASE,0,1.1901514515490577,10,10
LOT_FAIL_10,DIE_F10_0011,2025-01-01 11:00:00,ICELL,0,0.9576701687955846,10,10
LOT_FAIL_10,DIE_F10_0011,2025-01-01 11:00:00,VTH,0,0.49601408945468006,10,10
LOT_FAIL_10,DIE_F10_0011,2025-01-01 11:00:00,IBIAS,0,0.24937996698125908,10,10
LOT_FAIL_10,DIE_F10_0011,2025-01-01 11:00:00,TREAD,0,7.276443763788456,10,10
LOT_FAIL_10,DIE_F10_0012,2025-01-01 12:00:00,VREAD,0,0.7338650193822799,10,10
LOT_FAIL_10,DIE_F10_0012,2025-01-01 12:00:00,IWRITE,0,2.3005506344797038,10,10
LOT_FAIL_10,DIE_F10_0012,2025-01-01 12:00:00,TPROG,0,15.399774226723437,10,10
LOT_FAIL_10,DIE_F10_0012,2025-01-01 12:00:00,VERASE,0,1.1094520944639938,10,10
LOT_FAIL_10,DIE_F10_0012,2025-01-01 12:00:00,ICELL,0,0.962183744596061,10,10
LOT_FAIL_10,DIE_F10_0012,2025-01-01 12:00:00,VTH,0,0.5649614148893033,10,10
LOT_FAIL_10,DIE_F10_0012,2025-01-01 12:00:00,IBIAS,0,0.2893120808681572,10,10
LOT_FAIL_10,DIE_F10_0012,2025-01-01 12:00:00,TREAD,0,8.368757784233543,10,10
LOT_FAIL_10,DIE_F10_0013,2025-01-01 13:00:00,VREAD,0,0.7533191159995062,10,10
LOT_FAIL_10,DIE_F10_0013,2025-01-01 13:00:00,IWRITE,0,2.458912488426474,10,10
LOT_FAIL_10,DIE_F10_0013,2025-01-01 13:00:00,TPROG,0,14.049977945089418,10,10
LOT_FAIL_10,DIE_F10_0013,2025-01-01 13:00:00,VERASE,0,1.1660966924099436,10,10
LOT_FAIL_10,DIE_F10_0013,2025-01-01 13:00:00,ICELL,0,1.0840308137457395,10,10
LOT_FAIL_10,DIE_F10_0013,2025-01-01 13:00:00,VTH,0,0.41363397884038255,10,10
LOT_FAIL_10,DIE_F10_0013,2025-01-01 13:00:00,IBIAS,0,0.3130327093063757,10,10
LOT_FAIL_10,DIE_F10_0013,2025-01-01 13:00:00,TREAD,0,8.11886780116614,10,10
LOT_FAIL_10,DIE_F10_0014,2025-01-01 14:00:00,VREAD,0,0.7702925022151603,10,10
LOT_FAIL_10,DIE_F10_0014,2025-01-01 14:00:00,IWRITE,0,2.210788429122309,10,10
LOT_FAIL_10,DIE_F10_0014,2025-01-01 14:00:00,TPROG,0,15.07212950771387,10,10
LOT_FAIL_10,DIE_F10_0014,2025-01-01 14:00:00,VERASE,0,1.1470507290936198,10,10
LOT_FAIL_10,DIE_F10_0014,2025-01-01 14:00:00,ICELL,0,1.0232676211354703,10,10
LOT_FAIL_10,DIE_F10_0014,2025-01-01 14:00:00,VTH,0,0.5010926072761721,10,10
LOT_FAIL_10,DIE_F10_0014,2025-01-01 14:00:00,IBIAS,0,0.34805336673962745,10,10
LOT_FAIL_10,DIE_F10_0014,2025-01-01 14:00:00,TREAD,0,7.880322186263488,10,10
LOT_FAIL_10,DIE_F10_0015,2025-01-01 15:00:00,VREAD,0,0.7488251253689068,10,10
LOT_FAIL_10,DIE_F10_0015,2025-01-01 15:00:00,IWRITE,0,2.535855126991263,10,10
LOT_FAIL_10,DIE_F10_0015,2025-01-01 15:00:00,TPROG,0,15.219996683971765,10,10
LOT_FAIL_10,DIE_F10_0015,2025-01-01 15:00:00,VERASE,0,1.3359187575240437,10,10
LOT_FAIL_10,DIE_F10_0015,2025-01-01 15:00:00,ICELL,0,1.083511124591458,10,10
LOT_FAIL_10,DIE_F10_0015,2025-01-01 15:00:00,VTH,0,0.5178435529574754,10,10
LOT_FAIL_10,DIE_F10_0015,2025-01-01 15:00:00,IBIAS,0,0.34389908673658687,10,10
LOT_FAIL_10,DIE_F10_0015,2025-01-01 15:00:00,TREAD,0,7.405618472838574,10,10
LOT_FAIL_10,DIE_F10_0016,2025-01-01 16:00:00,VREAD,0,0.7680124233625126,10,10
LOT_FAIL_10,DIE_F10_0016,2025-01-01 16:00:00,IWRITE,0,2.314684811718895,10,10
LOT_FAIL_10,DIE_F10_0016,2025-01-01 16:00:00,TPROG,0,14.610190196844233,10,10
LOT_FAIL_10,DIE_F10_0016,2025-01-01 16:00:00,VERASE,0,1.062331385244369,10,10
LOT_FAIL_10,DIE_F10_0016,2025-01-01 16:00:00,ICELL,0,1.0635150946814405,10,10
LOT_FAIL_10,DIE_F10_0016,2025-01-01 16:00:00,VTH,0,0.48888886514506136,10,10
LOT_FAIL_10,DIE_F10_0016,2025-01-01 16:00:00,IBIAS,0,0.25587581116492025,10,10
LOT_FAIL_10,DIE_F10_0016,2025-01-01 16:00:00,TREAD,0,7.4922104593962295,10,10
LOT_FAIL_10,DIE_F10_0017,2025-01-01 17:00:00,VREAD,0,0.8156756923725098,10,10
LOT_FAIL_10,DIE_F10_0017,2025-01-01 17:00:00,IWRITE,0,2.6676253135788763,10,10
LOT_FAIL_10,DIE_F10_0017,2025-01-01 17:00:00,TPROG,0,16.996730891691787,10,10
LOT_FAIL_10,DIE_F10_0017,2025-01-01 17:00:00,VERASE,0,1.491386246600733,10,10
LOT_FAIL_10,DIE_F10_0017,2025-01-01 17:00:00,ICELL,0,1.0414409433275997,10,10
LOT_FAIL_10,DIE_F10_0017,2025-01-01 17:00:00,VTH,0,0.4505230939984068,10,10
LOT_FAIL_10,DIE_F10_0017,2025-01-01 17:00:00,IBIAS,0,0.23603861157806072,10,10
LOT_FAIL_10,DIE_F10_0017,2025-01-01 17:00:00,TREAD,0,8.133855731171918,10,10
LOT_FAIL_10,DIE_F10_0018,2025-01-01 18:00:00,VREAD,0,0.7593529452344837,10,10
LOT_FAIL_10,DIE_F10_0018,2025-01-01 18:00:00,IWRITE,0,2.416928547964063,10,10
LOT_FAIL_10,DIE_F10_0018,2025-01-01 18:00:00,TPROG,0,14.387903200940192,10,10
LOT_FAIL_10,DIE_F10_0018,2025-01-01 18:00:00,VERASE,0,1.1859209113583615,10,10
LOT_FAIL_10,DIE_F10_0018,2025-01-01 18:00:00,ICELL,0,1.1065980230787644,10,10
LOT_FAIL_10,DIE_F10_0018,2025-01-01 18:00:00,VTH,0,0.5078524283722672,10,10
LOT_FAIL_10,DIE_F10_0018,2025-01-01 18:00:00,IBIAS,0,0.29524095488883934,10,10
LOT_FAIL_10,DIE_F10_0018,2025-01-01 18:00:00,TREAD,0,7.482173123587094,10,10
LOT_FAIL_10,DIE_F10_0019,2025-01-01 19:00:00,VREAD,0,0.7162658527647822,10,10
LOT_FAIL_10,DIE_F10_0019,2025-01-01 19:00:00,IWRITE,0,2.4027384181853337,10,10
LOT_FAIL_10,DIE_F10_0019,2025-01-01 19:00:00,TPROG,0,14.94621744918168,10,10
LOT_FAIL_10,DIE_F10_0019,2025-01-01 19:00:00,VERASE,0,1.3767929913579882,10,10
LOT_FAIL_10,DIE_F10_0019,2025-01-01 19:00:00,ICELL,0,1.0130274521472886,10,10
LOT_FAIL_10,DIE_F10_0019,2025-01-01 19:00:00,VTH,0,0.5491369755511529,10,10
LOT_FAIL_10,DIE_F10_0019,2025-01-01 19:00:00,IBIAS,0,0.28502113204382545,10,10
LOT_FAIL_10,DIE_F10_0019,2025-01-01 19:00:00,TREAD,0,7.407528116791488,10,10
LOT_FAIL_10,DIE_F10_0020,2025-01-02 20:00:00,VREAD,0,0.7517441618883814,10,10
LOT_FAIL_10,DIE_F10_0020,2025-01-02 20:00:00,IWRITE,0,2.3549547870928493,10,10
LOT_FAIL_10,DIE_F10_0020,2025-01-02 20:00:00,TPROG,0,17.128469732435164,10,10
LOT_FAIL_10,DIE_F10_0020,2025-01-02 20:00:00,VERASE,0,1.1178613320775614,10,10
LOT_FAIL_10,DIE_F10_0020,2025-01-02 20:00:00,ICELL,0,1.0838489203736346,10,10
LOT_FAIL_10,DIE_F10_0020,2025-01-02 20:00:00,VTH,0,0.4548536410956487,10,10
LOT_FAIL_10,DIE_F10_0020,2025-01-02 20:00:00,IBIAS,0,0.3279471903862273,10,10
LOT_FAIL_10,DIE_F10_0020,2025-01-02 20:00:00,TREAD,0,8.192475483052931,10,10
LOT_FAIL_10,DIE_F10_0021,2025-01-02 21:00:00,VREAD,0,0.7921681051170956,10,10
LOT_FAIL_10,DIE_F10_0021,2025-01-02 21:00:00,IWRITE,0,2.4918474947729132,10,10
LOT_FAIL_10,DIE_F10_0021,2025-01-02 21:00:00,TPROG,0,14.345212304570609,10,10
LOT_FAIL_10,DIE_F10_0021,2025-01-02 21:00:00,VERASE,0,1.244607220148208,10,10
LOT_FAIL_10,DIE_F10_0021,2025-01-02 21:00:00,ICELL,0,0.954501651965922,10,10
LOT_FAIL_10,DIE_F10_0021,2025-01-02 21:00:00,VTH,0,0.4387197118116376,10,10
LOT_FAIL_10,DIE_F10_0021,2025-01-02 21:00:00,IBIAS,0,0.2616618727704114,10,10
LOT_FAIL_10,DIE_F10_0021,2025-01-02 21:00:00,TREAD,0,8.08629395886106,10,10
LOT_FAIL_10,DIE_F10_0022,2025-01-02 22:00:00,VREAD,0,0.8789545628205218,10,10
LOT_FAIL_10,DIE_F10_0022,2025-01-02 22:00:00,IWRITE,0,2.5319983227146876,10,10
LOT_FAIL_10,DIE_F10_0022,2025-01-02 22:00:00,TPROG,0,14.881361673890117,10,10
LOT_FAIL_10,DIE_F10_0022,2025-01-02 22:00:00,VERASE,0,1.2285826139602543,10,10
LOT_FAIL_10,DIE_F10_0022,2025-01-02 22:00:00,ICELL,0,1.1306001741706826,10,10
LOT_FAIL_10,DIE_F10_0022,2025-01-02 22:00:00,VTH,0,0.5109691250681928,10,10
LOT_FAIL_10,DIE_F10_0022,2025-01-02 22:00:00,IBIAS,0,0.2876721830749879,10,10
LOT_FAIL_10,DIE_F10_0022,2025-01-02 22:00:00,TREAD,0,8.553144355029945,10,10
LOT_FAIL_10,DIE_F10_0023,2025-01-02 23:00:00,VREAD,0,0.8214378219230807,10,10
LOT_FAIL_10,DIE_F10_0023,2025-01-02 23:00:00,IWRITE,0,2.8071511983991986,10,10
LOT_FAIL_10,DIE_F10_0023,2025-01-02 23:00:00,TPROG,0,15.183234437221905,10,10
LOT_FAIL_10,DIE_F10_0023,2025-01-02 23:00:00,VERASE,0,1.0775530968279499,10,10
LOT_FAIL_10,DIE_F10_0023,2025-01-02 23:00:00,ICELL,0,0.8631840800754335,10,10
LOT_FAIL_10,DIE_F10_0023,2025-01-02 23:00:00,VTH,0,0.5825463966115625,10,10
LOT_FAIL_10,DIE_F10_0023,2025-01-02 23:00:00,IBIAS,0,0.35170997162349893,10,10
LOT_FAIL_10,DIE_F10_0023,2025-01-02 23:00:00,TREAD,0,7.910240393358699,10,10
LOT_FAIL_10,DIE_F10_0024,2025-01-02 00:00:00,VREAD,0,0.7808406339432007,10,10
LOT_FAIL_10,DIE_F10_0024,2025-01-02 00:00:00,IWRITE,0,2.7922888584484404,10,10
LOT_FAIL_10,DIE_F10_0024,2025-01-02 00:00:00,TPROG,0,13.892954317956512,10,10
LOT_FAIL_10,DIE_F10_0024,2025-01-02 00:00:00,VERASE,0,1.1105272981044174,10,10
LOT_FAIL_10,DIE_F10_0024,2025-01-02 00:00:00,ICELL,0,1.0643326794689045,10,10
LOT_FAIL_10,DIE_F10_0024,2025-01-02 00:00:00,VTH,0,0.48026974385702054,10,10
LOT_FAIL_10,DIE_F10_0024,2025-01-02 00:00:00,IBIAS,0,0.2998463439983978,10,10
LOT_FAIL_10,DIE_F10_0024,2025-01-02 00:00:00,TREAD,0,7.918278550737743,10,10
LOT_FAIL_10,DIE_F10_0025,2025-01-02 01:00:00,VREAD,0,0.8168787274399467,10,10
LOT_FAIL_10,DIE_F10_0025,2025-01-02 01:00:00,IWRITE,0,2.7814963722627435,10,10
LOT_FAIL_10,DIE_F10_0025,2025-01-02 01:00:00,TPROG,0,15.090584906901746,10,10
LOT_FAIL_10,DIE_F10_0025,2025-01-02 01:00:00,VERASE,0,1.2643938793276857,10,10
LOT_FAIL_10,DIE_F10_0025,2025-01-02 01:00:00,ICELL,0,0.7949827898968977,10,10
LOT_FAIL_10,DIE_F10_0025,2025-01-02 01:00:00,VTH,0,0.4975640799034941,10,10
LOT_FAIL_10,DIE_F10_0025,2025-01-02 01:00:00,IBIAS,0,0.27470309189121384,10,10
LOT_FAIL_10,DIE_F10_0025,2025-01-02 01:00:00,TREAD,0,7.390593469788186,10,10
LOT_FAIL_10,DIE_F10_0026,2025-01-02 02:00:00,VREAD,0,0.7560923816535625,10,10
LOT_FAIL_10,DIE_F10_0026,2025-01-02 02:00:00,IWRITE,0,2.4331753118598374,10,10
LOT_FAIL_10,DIE_F10_0026,2025-01-02 02:00:00,TPROG,0,15.915902542356013,10,10
LOT_FAIL_10,DIE_F10_0026,2025-01-02 02:00:00,VERASE,0,1.0673607282260436,10,10
LOT_FAIL_10,DIE_F10_0026,2025-01-02 02:00:00,ICELL,0,1.0030631492594417,10,10
LOT_FAIL_10,DIE_F10_0026,2025-01-02 02:00:00,VTH,0,0.47579152833332106,10,10
LOT_FAIL_10,DIE_F10_0026,2025-01-02 02:00:00,IBIAS,0,0.29016980716914115,10,10
LOT_FAIL_10,DIE_F10_0026,2025-01-02 02:00:00,TREAD,0,8.501378912652303,10,10
LOT_FAIL_10,DIE_F10_0027,2025-01-02 03:00:00,VREAD,0,0.8269057718501963,10,10
LOT_FAIL_10,DIE_F10_0027,2025-01-02 03:00:00,IWRITE,0,2.767479621488549,10,10
LOT_FAIL_10,DIE_F10_0027,2025-01-02 03:00:00,TPROG,0,14.845494320750099,10,10
LOT_FAIL_10,DIE_F10_0027,2025-01-02 03:00:00,VERASE,0,1.1304057388329296,10,10
LOT_FAIL_10,DIE_F10_0027,2025-01-02 03:00:00,ICELL,0,0.97761411831195,10,10
LOT_FAIL_10,DIE_F10_0027,2025-01-02 03:00:00,VTH,0,0.512124839563561,10,10
LOT_FAIL_10,DIE_F10_0027,2025-01-02 03:00:00,IBIAS,0,0.30529720075361133,10,10
LOT_FAIL_10,DIE_F10_0027,2025-01-02 03:00:00,TREAD,0,7.457805963883317,10,10
LOT_FAIL_10,DIE_F10_0028,2025-01-02 04:00:00,VREAD,0,0.8045244890813937,10,10
LOT_FAIL_10,DIE_F10_0028,2025-01-02 04:00:00,IWRITE,0,2.545645666027781,10,10
LOT_FAIL_10,DIE_F10_0028,2025-01-02 04:00:00,TPROG,0,17.51747403753392,10,10
LOT_FAIL_10,DIE_F10_0028,2025-01-02 04:00:00,VERASE,0,1.387684461128167,10,10
LOT_FAIL_10,DIE_F10_0028,2025-01-02 04:00:00,ICELL,0,0.914675664944118,10,10
LOT_FAIL_10,DIE_F10_0028,2025-01-02 04:00:00,VTH,0,0.4856308319225412,10,10
LOT_FAIL_10,DIE_F10_0028,2025-01-02 04:00:00,IBIAS,0,0.2560967399448899,10,10
LOT_FAIL_10,DIE_F10_0028,2025-01-02 04:00:00,TREAD,0,7.704646493018257,10,10
LOT_FAIL_10,DIE_F10_0029,2025-01-02 05:00:00,VREAD,0,0.815780250179517,10,10
LOT_FAIL_10,DIE_F10_0029,2025-01-02 05:00:00,IWRITE,0,2.7411707241776466,10,10
LOT_FAIL_10,DIE_F10_0029,2025-01-02 05:00:00,TPROG,0,14.270916162256391,10,10
LOT_FAIL_10,DIE_F10_0029,2025-01-02 05:00:00,VERASE,0,1.1345853559932202,10,10
LOT_FAIL_10,DIE_F10_0029,2025-01-02 05:00:00,ICELL,0,0.7852710970261345,10,10
LOT_FAIL_10,DIE_F10_0029,2025-01-02 05:00:00,VTH,0,0.4918667039727546,10,10
LOT_FAIL_10,DIE_F10_0029,2025-01-02 05:00:00,IBIAS,0,0.2681275676442131,10,10
LOT_FAIL_10,DIE_F10_0029,2025-01-02 05:00:00,TREAD,0,7.735280286316963,10,10
LOT_FAIL_10,DIE_F10_0030,2025-01-02 06:00:00,VREAD,0,0.7561569610916207,10,10
LOT_FAIL_10,DIE_F10_0030,2025-01-02 06:00:00,IWRITE,0,2.4811474891494885,10,10
LOT_FAIL_10,DIE_F10_0030,2025-01-02 06:00:00,TPROG,0,13.24227160864337,10,10
LOT_FAIL_10,DIE_F10_0030,2025-01-02 06:00:00,VERASE,0,1.053295475460901,10,10
LOT_FAIL_10,DIE_F10_0030,2025-01-02 06:00:00,ICELL,0,1.2129247112028299,10,10
LOT_FAIL_10,DIE_F10_0030,2025-01-02 06:00:00,VTH,0,0.43562887093629843,10,10
LOT_FAIL_10,DIE_F10_0030,2025-01-02 06:00:00,IBIAS,0,0.2670964326463608,10,10
LOT_FAIL_10,DIE_F10_0030,2025-01-02 06:00:00,TREAD,0,8.918456764160657,10,10
LOT_FAIL_10,DIE_F10_0031,2025-01-02 07:00:00,VREAD,0,0.9452533584620204,10,10
LOT_FAIL_10,DIE_F10_0031,2025-01-02 07:00:00,IWRITE,0,2.2656866742349315,10,10
LOT_FAIL_10,DIE_F10_0031,2025-01-02 07:00:00,TPROG,0,14.631751043211969,10,10
LOT_FAIL_10,DIE_F10_0031,2025-01-02 07:00:00,VERASE,0,1.2341555550940508,10,10
LOT_FAIL_10,DIE_F10_0031,2025-01-02 07:00:00,ICELL,0,1.1728697644405592,10,10
LOT_FAIL_10,DIE_F10_0031,2025-01-02 07:00:00,VTH,0,0.45065714607858814,10,10
LOT_FAIL_10,DIE_F10_0031,2025-01-02 07:00:00,IBIAS,0,0.2926416646217367,10,10
LOT_FAIL_10,DIE_F10_0031,2025-01-02 07:00:00,TREAD,0,8.388668788030872,10,10
LOT_FAIL_10,DIE_F10_0032,2025-01-02 08:00:00,VREAD,0,0.821738303723331,10,10
LOT_FAIL_10,DIE_F10_0032,2025-01-02 08:00:00,IWRITE,0,2.4247687857539804,10,10
LOT_FAIL_10,DIE_F10_0032,2025-01-02 08:00:00,TPROG,0,14.86617703548396,10,10
